id,reference,date,modified,file
37e8369b-43bb-4bf8-83b6-6dd43bda2000,https://twitter.com/pyn3rd/status/1020620932967223296,2018/07/22,,Oracle WebLogic Exploit
37e8369b-43bb-4bf8-83b6-6dd43bda2000,https://github.com/LandGrey/CVE-2018-2894,2018/07/22,,Oracle WebLogic Exploit
fce2c2e2-0fb5-41ab-a14c-5391e1fd70a5,https://www.trustedsec.com/blog/detecting-cve-20200688-remote-code-execution-vulnerability-on-microsoft-exchange-server/,2020/02/29,,CVE-2020-0688 Exchange Exploitation via Web Log
7c64e577-d72e-4c3d-9d75-8de6d1f9146a,https://github.com/Ridter/cve-2020-0688,2020/02/27,,CVE-2020-0688 Exploitation Attempt
6fdfc796-06b3-46e8-af08-58f3505318af,,2017/02/19,,Multiple Suspicious Resp Codes Caused by Single Client
2dbc10d7-a797-49a8-8776-49efa6442e60,https://www.exploit-db.com/exploits/47297,2019/11/18,,Pulse Secure Attack CVE-2019-11510
953d460b-f810-420a-97a2-cfca4c98e602,https://pentester.land/tutorials/2018/10/25/source-code-disclosure-via-exposed-git-folder.html,2019/06/08,,Source Code Enumeration Detection by Keyword
953d460b-f810-420a-97a2-cfca4c98e602,https://medium.com/@logicbomb_1/bugbounty-how-i-was-able-to-download-the-source-code-of-indias-largest-telecom-service-52cf5c5640a1,2019/06/08,,Source Code Enumeration Detection by Keyword
7ff9db12-1b94-4a79-ba68-a2402c5d6729,,2017/02/19,,Webshell Detection by Keyword
2c99737c-585d-4431-b61a-c911d86ff32f,https://twitter.com/menasec1/status/1111556090137903104,2019/04/03,,Powerview Add-DomainObjectAcl DCSync AD Extend Right
2c99737c-585d-4431-b61a-c911d86ff32f,https://www.specterops.io/assets/resources/an_ace_up_the_sleeve.pdf,2019/04/03,,Powerview Add-DomainObjectAcl DCSync AD Extend Right
35ba1d85-724d-42a3-889f-2e2362bcaf23,https://blog.menasec.net/2019/02/threat-hunting-5-detecting-enumeration.html,2019/04/03,,AD Privileged Users or Groups Reconnaissance
0f63e1ef-1eb9-4226-9d54-8927ca08520a,https://car.mitre.org/wiki/CAR-2016-04-005,2017/10/29,,Admin User Remote Logon
098d7118-55bc-4912-a836-dc6483a8d150,,2017/03/04,,Access to ADMIN$ Share
028c7842-4243-41cd-be6f-12f3cf1a26c7,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook/tree/master/playbooks/windows/05_defense_evasion/T1222_file_permissions_modification/ad_replication_user_backdoor.md,2019/09/12,,AD Object WriteDAC Access
17d619c1-e020-4347-957e-1d1207455c93,Active Directory Replication from Non Machine Account,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook/tree/master/playbooks/windows/06_credential_access/T1003_credential_dumping/ad_replication_non_machine_account.md,2019/07/26,2020/03/02
311b6ce2-7890-4383-a8c2-663a9f6b43cd,https://www.harmj0y.net/blog/activedirectory/the-most-dangerous-user-right-you-probably-have-never-heard-of/,2017/07/30,,Enabled User Right in AD to Control User Objects
300bac00-e041-4ee2-9c36-e262656a6ecc,https://msdn.microsoft.com/en-us/library/cc220234.aspx,2017/04/13,,Active Directory User Backdoors
300bac00-e041-4ee2-9c36-e262656a6ecc,https://adsecurity.org/?p=3466,2017/04/13,,Active Directory User Backdoors
300bac00-e041-4ee2-9c36-e262656a6ecc,https://www.harmj0y.net/blog/redteaming/another-word-on-delegation/,2017/04/13,,Active Directory User Backdoors
f6de9536-0441-4b3f-a646-f4e00f300ffd,https://adsecurity.org/?p=2053,2017/07/30,,Weak Encryption Enabled and Kerberoast
f6de9536-0441-4b3f-a646-f4e00f300ffd,https://www.harmj0y.net/blog/activedirectory/roasting-as-reps/,2017/07/30,,Weak Encryption Enabled and Kerberoast
a0a278fe-2c0e-4de2-ac3c-c68b08a9ba98,https://docs.microsoft.com/en-us/windows/security/threat-protection/windows-defender-exploit-guard/attack-surface-reduction-exploit-guard?WT.mc_id=twitter,2018/08/26,,LSASS Access Detected via Attack Surface Reduction
06d71506-7beb-4f22-8888-e2e5e2ca7fd8,,2017/01/10,2019/10/11,Mimikatz Use
24549159-ac1b-479c-8175-d42aea947cae,Hacktool Ruler,https://github.com/sensepost/ruler,2017/05/31,2019/07/26
24549159-ac1b-479c-8175-d42aea947cae,Hacktool Ruler,https://github.com/sensepost/ruler/issues/47,2017/05/31,2019/07/26
24549159-ac1b-479c-8175-d42aea947cae,Hacktool Ruler,https://github.com/staaldraad/go-ntlm/blob/master/ntlm/ntlmv1.go#L427,2017/05/31,2019/07/26
24549159-ac1b-479c-8175-d42aea947cae,Hacktool Ruler,https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4776,2017/05/31,2019/07/26
24549159-ac1b-479c-8175-d42aea947cae,Hacktool Ruler,https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4624,2017/05/31,2019/07/26
c069f460-2b87-4010-8dcf-e45bab362624,https://www.fireeye.com/blog/threat-research/2017/03/apt29_domain_frontin.html,2017/11/01,,APT29 Google Update Service Install
1df8b3da-b0ac-4d8a-b7c7-6cb7c24160e4,https://www.welivesecurity.com/2017/03/30/carbon-paper-peering-turlas-second-stage-backdoor/,2017/03/31,,Turla Service Install
9e987c6c-4c1e-40d8-bd85-dd26fba8fdd6,https://securelist.com/blog/research/77725/from-shamoon-to-stonedrill/,2017/03/07,,StoneDrill Service Install
1228f8e2-7e79-4dea-b0ad-c91f1d5016c1,https://www.nccgroup.trust/uk/about-us/newsroom-and-events/blogs/2018/november/turla-png-dropper-is-back/,2018/11/23,,Turla PNG Dropper Service
f6de6525-4509-495a-8a82-1f8b0ed73a00,https://blog.menasec.net/2019/03/threat-hunting-25-scheduled-tasks-for.html,2019/04/03,,Remote Task Creation via ATSVC Named Pipe
48d91a3a-2363-43ba-a456-ca71ac3da5c2,https://twitter.com/mattifestation/status/1217179698008068096,2020/01/15,,Audit CVE Event
48d91a3a-2363-43ba-a456-ca71ac3da5c2,https://twitter.com/VM_vivisector/status/1217190929330655232,2020/01/15,,Audit CVE Event
48d91a3a-2363-43ba-a456-ca71ac3da5c2,https://twitter.com/davisrichardg/status/1217517547576348673,2020/01/15,,Audit CVE Event
48d91a3a-2363-43ba-a456-ca71ac3da5c2,https://twitter.com/DidierStevens/status/1217533958096924676,2020/01/15,,Audit CVE Event
48d91a3a-2363-43ba-a456-ca71ac3da5c2,https://twitter.com/FlemmingRiis/status/1217147415482060800,2020/01/15,,Audit CVE Event
78bc5783-81d9-4d73-ac97-59f6db4f72a8,,2017/02/19,,Relevant Anti-Virus Event
611eab06-a145-4dfa-a295-3ccc5c20f59a,Mimikatz DC Sync,https://twitter.com/gentilkiwi/status/1003236624925413376,2018/06/03,2019/10/08
611eab06-a145-4dfa-a295-3ccc5c20f59a,Mimikatz DC Sync,https://gist.github.com/gentilkiwi/dcc132457408cf11ad2061340dcb53c2,2018/06/03,2019/10/08
69aeb277-f15f-4d2d-b32a-55e883609563,https://bit.ly/WinLogsZero2Hero,2017/11/19,,Disabling Windows Event Auditing
4ac1f50b-3bd0-4968-902d-868b4647937e,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook/tree/master/playbooks/windows/06_credential_access/T1003_credential_dumping/domain_dpapi_backupkey_extraction.md,2019/06/20,,DPAPI Domain Backup Key Extraction
39a94fd1-8c9a-4ff6-bf22-c058762f8014,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook/tree/master/playbooks/windows/06_credential_access/T1003_credential_dumping/domain_dpapi_backupkey_extraction.md,2019/08/10,,DPAPI Domain Master Key Backup Attempt
f69a87ea-955e-4fb4-adb2-bb9fd6685632,,2019/11/20,,External Disk Drive or USB Storage Device
a8f29a7b-b137-4446-80a0-b804272f3da2,https://twitter.com/menasec1/status/1106899890377052160,2019/04/03,,Persistence and Execution at Scale via GPO Scheduled Task
52a85084-6989-40c3-8f32-091e12e13f09,https://blog.ropnop.com/using-credentials-to-own-windows-boxes-part-2-psexec-and-services/,2018/03/20,,smbexec.py Service Installation
252902e3-5830-4cf6-bf21-c22083dfd5cf,https://blog.menasec.net/2019/02/threat-huting-10-impacketsecretdump.html,2019/04/03,,Possible Impacket SecretDump Remote Activity
51aa9387-1c53-4153-91cc-d73c59ae1ca9,,2019/11/08,,Invoke-Obfuscation Obfuscated IEX Invocation
52d8b0c6-53d6-439a-9e41-52ad442ad9ad,https://twitter.com/menasec1/status/1104489274387451904,2019/04/03,,First Time Seen Remote Named Pipe
962fe167-e48d-4fd6-9974-11e5b9a5d6d1,LSASS Access from Non System Account,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook/tree/master/playbooks/windows/06_credential_access/T1003_credential_dumping/lsass_access_non_system_account.md,2019/06/20,2019/11/10
4976aa50-8f41-45c6-8b15-ab3fc10e79ed,Credential Dumping Tools Service Execution,https://www.slideshare.net/heirhabarov/hunting-for-credentials-dumping-in-windows-environment,2017/03/05,2019/11/01
5a105d34-05fc-401e-8553-272b45c1522d,,2017/03/27,2019/11/01,Malicious Service Installations
1de68c67-af5c-4097-9c85-fe5578e09e67,https://www.jpcert.or.jp/english/pub/sr/ir_research.html,2017/06/14,,WCE wceaux.dll Access
1de68c67-af5c-4097-9c85-fe5578e09e67,https://jpcertcc.github.io/ToolAnalysisResultSheet,2017/06/14,,WCE wceaux.dll Access
843544a7-56e0-4dcc-a44f-5cc266dd97d6,Meterpreter or Cobalt Strike Getsystem Service Installation,https://speakerdeck.com/heirhabarov/hunting-for-privilege-escalation-in-windows-environment,2019/10/26,2019/11/11
843544a7-56e0-4dcc-a44f-5cc266dd97d6,Meterpreter or Cobalt Strike Getsystem Service Installation,https://blog.cobaltstrike.com/2014/04/02/what-happens-when-i-type-getsystem/,2019/10/26,2019/11/11
f1f3bf22-deb2-418d-8cce-e1a45e46a5bd,https://enigma0x3.net/2017/01/05/lateral-movement-using-the-mmc20-application-com-object/,2020/03/04,,MMC20 Lateral Movement
f1f3bf22-deb2-418d-8cce-e1a45e46a5bd,https://drive.google.com/file/d/1lKya3_mLnR3UQuCoiYruO3qgu052_iS_/view?usp=sharing,2020/03/04,,MMC20 Lateral Movement
d67572a0-e2ec-45d6-b8db-c100d14b8ef2,https://www.optiv.com/blog/post-exploitation-using-netntlm-downgrade-attacks,2018/03/20,,NetNTLM Downgrade Attack
cfeed607-6aa4-4bbd-9627-b637deb723c8,,2019/10/25,2019/11/13,New or Renamed User Account with '$' in Attribute 'SamAccountName'.
192a0330-c20b-4356-90b6-7b7049ae0b87,https://cyberwardog.blogspot.de/2017/04/chronicles-of-threat-hunter-hunting-for.html,2018/02/12,,Successful Overpass the Hash Attempt
f8d98d6c-7a07-4d74-b064-dd4a3c244528,https://github.com/iadgov/Event-Forwarding-Guidance/tree/master/Events,2017/03/08,,Pass the Hash Activity
8eef149c-bd26-49f2-9e5a-9b00e3af499b,https://github.com/iadgov/Event-Forwarding-Guidance/tree/master/Events,2019/06/14,,Pass the Hash Activity 2
8eef149c-bd26-49f2-9e5a-9b00e3af499b,https://blog.binarydefense.com/reliably-detecting-pass-the-hash-through-event-log-analysis,2019/06/14,,Pass the Hash Activity 2
8eef149c-bd26-49f2-9e5a-9b00e3af499b,https://blog.stealthbits.com/how-to-detect-pass-the-hash-attacks/,2019/06/14,,Pass the Hash Activity 2
32e19d25-4aed-4860-a55a-be99cb0bf7ed,https://github.com/Neo23x0/sigma/blob/ec5bb710499caae6667c7f7311ca9e92c03b9039/rules/windows/builtin/win_dcsync.yml,2019/10/25,,Possible DC Sync
32e19d25-4aed-4860-a55a-be99cb0bf7ed,https://twitter.com/gentilkiwi/status/1003236624925413376,2019/10/25,,Possible DC Sync
32e19d25-4aed-4860-a55a-be99cb0bf7ed,https://gist.github.com/gentilkiwi/dcc132457408cf11ad2061340dcb53c2,2019/10/25,,Possible DC Sync
32e19d25-4aed-4860-a55a-be99cb0bf7ed,https://jsecurity101.com/2019/Syncing-into-the-Shadows/,2019/10/25,,Possible DC Sync
45545954-4016-43c6-855e-eae8f1c369dc,Protected Storage Service Access,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook/tree/master/playbooks/windows/06_credential_access/T1003_credential_dumping/domain_dpapi_backupkey_extraction.md,2019/08/10,2019/11/10
39f919f3-980b-4e6f-a975-8af7e507ef2b,,2017/05/15,2019/11/13,QuarksPwDump Clearing Access History
b0d77106-7bb0-41fe-bd94-d1752164d066,,2017/03/23,,Rare Schtasks Creations
66bfef30-22a5-4fcd-ad44-8d81e60922ae,,2017/03/08,,Rare Service Installs
8400629e-79a9-4737-b387-5db940ab2367,https://twitter.com/AdamTheAnalyst/status/1134394070045003776,2019/06/02,,Scanner PoC for CVE-2019-0708 RDP RCE Vuln
8400629e-79a9-4737-b387-5db940ab2367,https://github.com/zerosum0x0/CVE-2019-0708,2019/06/02,,Scanner PoC for CVE-2019-0708 RDP RCE Vuln
51e33403-2a37-4d66-a574-1fda1782cc31,RDP Login from Localhost,https://www.fireeye.com/blog/threat-research/2019/01/bypassing-network-restrictions-through-rdp-tunneling.html,2019/01/28,2019/01/29
aaa5b30d-f418-420b-83a0-299cb6024885,https://github.com/zerosum0x0/CVE-2019-0708,2019/05/24,,Potential RDP Exploit CVE-2019-0708
aaa5b30d-f418-420b-83a0-299cb6024885,https://github.com/Ekultek/BlueKeep,2019/05/24,,Potential RDP Exploit CVE-2019-0708
5bed80b6-b3e8-428e-a3ae-d3c757589e41,https://twitter.com/SBousseaden/status/1096148422984384514,2019/02/16,,RDP over Reverse SSH Tunnel WFP
5bed80b6-b3e8-428e-a3ae-d3c757589e41,https://github.com/sbousseaden/EVTX-ATTACK-SAMPLES/blob/master/Command%20and%20Control/DE_RDP_Tunnel_5156.evtx,2019/02/16,,RDP over Reverse SSH Tunnel WFP
12e6d621-194f-4f59-90cc-1959e21e69f7,https://posts.specterops.io/hunting-in-active-directory-unconstrained-delegation-forests-trusts-71f2b33688e1,2019/10/24,,Register new Logon Process by Rubeus
13acf386-b8c6-4fe0-9a6e-c4756b974698,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook/tree/master/playbooks/windows/02_execution/T1086_powershell/powershell_remote_session.md,2019/09/12,,Remote PowerShell Sessions
68fcba0d-73a5-475e-a915-e8b4c576827e,Remote Registry Management Using Reg Utility,https://www.slideshare.net/heirhabarov/hunting-for-credentials-dumping-in-windows-environment,2019/10/22,2019/11/13
f8748f2c-89dc-4d95-afb0-5a2dfdbad332,SAM Registry Hive Handle Request,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook/tree/master/playbooks/windows/07_discovery/T1012_query_registry/sam_registry_hive_access.md,2019/08/12,2019/11/10
13addce7-47b2-4ca0-a98f-1de964d1d669,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook/tree/master/playbooks/windows/07_discovery/T1000_local_admin_check/local_admin_remote_check_openscmanager.md,2019/08/12,,SCM Database Handle Failure
dae8171c-5ec6-4396-b210-8466585b53e9,https://github.com/Cyb3rWard0g/ThreatHunter-Playbook/tree/master/playbooks/windows/07_discovery/T1000_local_admin_check/local_admin_remote_check_openscmanager.md,2019/08/15,,SCM Database Privileged Operation
eca91c7c-9214-47b9-b4c5-cb1d7e4f2350,Suspicious Outbound Kerberos Connection,https://github.com/GhostPack/Rubeus8,2019/10/24,2019/11/13
0255a820-e564-4e40-af2b-6ac61160335c,,2019/12/03,,Addition of Domain Trusts
2632954e-db1c-49cb-9936-67d1ef1d17d2,https://adsecurity.org/?p=1772,2017/02/19,,Addition of SID History to Active Directory Object
9703792d-fd9a-456d-a672-ff92efe4806a,https://technet.microsoft.com/en-us/library/cc742154(v=ws.11).aspx,2017/05/12,,Backup Catalog Deleted
9703792d-fd9a-456d-a672-ff92efe4806a,https://www.hybrid-analysis.com/sample/ed01ebfbc9eb5bbea545af4d01bf5f1071661840480439c6e5babe8e080e41aa?environmentId=100,2017/05/12,,Backup Catalog Deleted
470ec5fa-7b4e-4071-b200-4c753100f49b,,2019/12/03,,Failed Code Integrity Checks
13fc89a9-971e-4ca6-b9dc-aa53a445bf40,https://blog.3or.de/mimilib-dhcp-server-callout-dll-injection.html,2017/05/15,,DHCP Server Loaded the CallOut DLL
13fc89a9-971e-4ca6-b9dc-aa53a445bf40,https://technet.microsoft.com/en-us/library/cc726884(v=ws.10).aspx,2017/05/15,,DHCP Server Loaded the CallOut DLL
13fc89a9-971e-4ca6-b9dc-aa53a445bf40,https://msdn.microsoft.com/de-de/library/windows/desktop/aa363389(v=vs.85).aspx,2017/05/15,,DHCP Server Loaded the CallOut DLL
75edd3fd-7146-48e5-9848-3013d7f0282c,DHCP Server Error Failed Loading the CallOut DLL,https://blog.3or.de/mimilib-dhcp-server-callout-dll-injection.html,2017/05/15,2019/07/17
75edd3fd-7146-48e5-9848-3013d7f0282c,DHCP Server Error Failed Loading the CallOut DLL,https://technet.microsoft.com/en-us/library/cc726884(v=ws.10).aspx,2017/05/15,2019/07/17
75edd3fd-7146-48e5-9848-3013d7f0282c,DHCP Server Error Failed Loading the CallOut DLL,https://msdn.microsoft.com/de-de/library/windows/desktop/aa363389(v=vs.85).aspx,2017/05/15,2019/07/17
cbe51394-cd93-4473-b555-edf0144952d9,https://medium.com/@esnesenon/feature-not-bug-dnsadmin-to-dc-compromise-in-one-line-a0f779b8dc83,2017/05/08,,DNS Server Error Failed Loading the ServerLevelPluginDLL
cbe51394-cd93-4473-b555-edf0144952d9,https://technet.microsoft.com/en-us/library/cc735829(v=ws.10).aspx,2017/05/08,,DNS Server Error Failed Loading the ServerLevelPluginDLL
cbe51394-cd93-4473-b555-edf0144952d9,https://twitter.com/gentilkiwi/status/861641945944391680,2017/05/08,,DNS Server Error Failed Loading the ServerLevelPluginDLL
53ad8e36-f573-46bf-97e4-15ba5bf4bb51,https://adsecurity.org/?p=1714,2017/02/19,,Password Change on Directory Service Restore Mode (DSRM) Account
d99b79d2-0a6f-4f46-ad8b-260b6e17f982,https://twitter.com/deviouspolack/status/832535435960209408,2017/01/10,,Eventlog Cleared
d99b79d2-0a6f-4f46-ad8b-260b6e17f982,https://www.hybrid-analysis.com/sample/027cc450ef5f8c5f653329641ec1fed91f694e0d229928963b30f6b0d7d3a745?environmentId=100,2017/01/10,,Eventlog Cleared
e98374a6-e2d9-4076-9b5c-11bdb2569995,,2017/01/10,,Failed Logins with Different Accounts from Single Source System
9eb99343-d336-4020-a3cd-67f3819e68ee,Account Tampering - Suspicious Failed Logon Reasons,https://twitter.com/SBousseaden/status/1101431884540710913,2017/02/19,2019/03/01
3ff152b2-1388-4984-9cd9-a323323fdadf,,2017/03/17,,Interactive Logon to Server Systems
f7644214-0eb0-4ace-9455-331ec4c09253,,2017/02/10,,Kerberos Manipulation
1bbf25b9-8038-4154-a50b-118f2a32be27,https://twitter.com/SBousseaden/status/1189469425482829824,2019/10/31,,Suspicious Windows ANONYMOUS LOGON Local Account Created
aa1697b7-d611-4f9a-9cb2-5125b4ccfd5c,https://twitter.com/jackcr/status/807385668833968128,2017/02/12,,Password Dumper Activity on LSASS
4a1b6da0-d94f-4fc3-98fc-2d9cb9e5ee76,Generic Password Dumper Activity on LSASS,https://cyberwardog.blogspot.com/2017/03/chronicles-of-threat-hunter-hunting-for_22.html,2019/11/01,2019/11/07
4a1b6da0-d94f-4fc3-98fc-2d9cb9e5ee76,Generic Password Dumper Activity on LSASS,https://www.slideshare.net/heirhabarov/hunting-for-credentials-dumping-in-windows-environment,2019/11/01,2019/11/07
cc7abbd0-762b-41e3-8a26-57ad50d2eea3,MSHTA Suspicious Execution 01,http://blog.sevagas.com/?Hacking-around-HTA-files,22/02/2019,22/02/2019
cc7abbd0-762b-41e3-8a26-57ad50d2eea3,MSHTA Suspicious Execution 01,https://0x00sec.org/t/clientside-exploitation-in-2018-how-pentesting-has-changed/7356,22/02/2019,22/02/2019
cc7abbd0-762b-41e3-8a26-57ad50d2eea3,MSHTA Suspicious Execution 01,https://docs.microsoft.com/en-us/dotnet/standard/data/xml/xslt-stylesheet-scripting-using-msxsl-script,22/02/2019,22/02/2019
cc7abbd0-762b-41e3-8a26-57ad50d2eea3,MSHTA Suspicious Execution 01,https://medium.com/tsscyber/pentesting-and-hta-bypassing-powershell-constrained-language-mode-53a42856c997,22/02/2019,22/02/2019
6c82cf5c-090d-4d57-9188-533577631108,https://bugs.chromium.org/p/project-zero/issues/detail?id=1252&desc=5,2017/05/09,,Microsoft Malware Protection Engine Crash
6c82cf5c-090d-4d57-9188-533577631108,https://technet.microsoft.com/en-us/library/security/4022344,2017/05/09,,Microsoft Malware Protection Engine Crash
968eef52-9cff-4454-8992-1e74b9cbad6c,https://findingbad.blogspot.de/2017/01/hunting-what-does-it-look-like.html,2017/03/07,,Reconnaissance Activity
98c3bcf1-56f2-49dc-9d8d-c66cf190238b,https://twitter.com/JohnLaTwC/status/1004895028995477505,2018/06/08,,NTLM Logon
98c3bcf1-56f2-49dc-9d8d-c66cf190238b,https://goo.gl/PsqrhT,2018/06/08,,NTLM Logon
c462f537-a1e3-41a6-b5fc-b2c2cef9bf82,https://blog.menasec.net/2019/02/threat-hunting-3-detecting-psexec.html,2019/04/03,,Suspicious PsExec Execution
91c945bc-2ad1-4799-a591-4d00198a1215,,2019/04/03,,Suspicious Access to Sensitive File Extensions
496a0e47-0a33-4dca-b009-9e6ca3591f39,https://adsecurity.org/?p=3458,2017/02/06,,Suspicious Kerberos RC4 Ticket Encryption
496a0e47-0a33-4dca-b009-9e6ca3591f39,https://www.trimarcsecurity.com/single-post/TrimarcResearch/Detecting-Kerberoasting-Activity,2017/02/06,,Suspicious Kerberos RC4 Ticket Encryption
16f5d8ca-44bd-47c8-acbe-6fc95a16c12f,https://twitter.com/SBousseaden/status/1195284233729777665,2019/11/15,,RottenPotato Like Attack Pattern
7818b381-5eb1-4641-bea5-ef9e4cfb5951,,2017/06/09,,Possible Remote Password Change Through SAMR
839dd1e8-eda8-4834-8145-01beeee33acd,,2018/01/27,,SAM Dump to AppData
39a80702-d7ca-4a83-b776-525b1f86a36d,https://jpcertcc.github.io/ToolAnalysisResultSheet,2017/06/14,,Secure Deletion with SDelete
39a80702-d7ca-4a83-b776-525b1f86a36d,https://www.jpcert.or.jp/english/pub/sr/ir_research.html,2017/06/14,,Secure Deletion with SDelete
39a80702-d7ca-4a83-b776-525b1f86a36d,https://technet.microsoft.com/en-us/en-en/sysinternals/sdelete.aspx,2017/06/14,,Secure Deletion with SDelete
f2f01843-e7b8-4f95-a35a-d23584476423,,2017/02/19,,Security Eventlog Cleared
faa031b5-21ed-4e02-8881-2591f98d82ed,"Private Cuckoo Sandbox (from many years ago, no longer have hash, NDA as well)",2019/02/05,,Unauthorized System Time Modification
faa031b5-21ed-4e02-8881-2591f98d82ed,Live environment caused by malware,2019/02/05,,Unauthorized System Time Modification
5af54681-df95-4c26-854f-2565e13cfab0,,2019/12/04,,Login with WMI
586a8d6b-6bfe-4ad9-9d78-888cd2fe50c3,https://blog.menasec.net/2019/03/threat-hunting-26-remote-windows.html,2019/04/03,,Remote Service Activity via SVCCTL Named Pipe
9a4ff3b8-6187-4fd2-8e8b-e0eae1129495,SysKey Registry Keys Access,https://github.com/hunters-forge/ThreatHunter-Playbook/blob/master/playbooks/windows/07_discovery/T1012_query_registry/syskey_registry_keys_access.md,2019/08/12,2019/11/10
8e4cf0e5-aa5d-4dc3-beff-dc26917744a9,,2019/10/24,,Tap Driver Installation
910ab938-668b-401b-b08c-b596e80fdca5,https://www.slideshare.net/heirhabarov/hunting-for-credentials-dumping-in-windows-environment,2019/10/22,,Transfering Files with Credential Data via Network Shares
1a4bd6e3-4c6e-405d-a9a3-53a116e341d4,https://df-stream.com/2014/01/the-windows-7-event-log-and-usb-device/,2017/11/09,,USB Device Plugged
1a4bd6e3-4c6e-405d-a9a3-53a116e341d4,https://www.techrepublic.com/article/how-to-track-down-usb-flash-drive-usage-in-windows-10s-event-viewer/,2017/11/09,,USB Device Plugged
c265cf08-3f99-46c1-8d59-328247057d57,,2017/03/14,,User Added to Local Administrators
6daac7fc-77d1-449a-a71a-e6b4d59a0e54,https://posts.specterops.io/hunting-in-active-directory-unconstrained-delegation-forests-trusts-71f2b33688e1,2019/10/24,,User Couldn't Call a Privileged Service 'LsaRegisterLogonProcess'
66b6be3d-55d0-4f47-9855-d69df21740ea,https://patrick-bareiss.com/detecting-local-user-creation-in-ad-with-sigma/,2019/04/18,,Local User Creation
d6266bf5-935e-4661-b477-78772735a7cb,https://www.trustedsec.com/blog/detecting-cve-20200688-remote-code-execution-vulnerability-on-microsoft-exchange-server/,2020/02/29,,CVE-2020-0688 Exploitation via Eventlog
0d894093-71bc-43c3-8c4d-ecfc28dcf5d9,https://onedrive.live.com/view.aspx?resid=D026B4699190F1E6!2843&ithint=file%2cpptx&app=PowerPoint&authkey=!AMvCRTKB_V1J5ow,2017/10/18,,Mimikatz Detection LSASS Access
0d894093-71bc-43c3-8c4d-ecfc28dcf5d9,https://cyberwardog.blogspot.com/2017/03/chronicles-of-threat-hunter-hunting-for_22.html,2017/10/18,,Mimikatz Detection LSASS Access
b932b60f-fdda-4d53-8eda-a170c1d97bbd,https://www.swordshield.com/2015/07/getting-hashes-from-ntds-dit-file/,2019/01/16,,Activity Related to NTDS.dit Domain Hash Retrieval
b932b60f-fdda-4d53-8eda-a170c1d97bbd,https://room362.com/post/2013/2013-06-10-volume-shadow-copy-ntdsdit-domain-hashes-remotely-part-1/,2019/01/16,,Activity Related to NTDS.dit Domain Hash Retrieval
b932b60f-fdda-4d53-8eda-a170c1d97bbd,"https://www.trustwave.com/Resources/SpiderLabs-Blog/Tutorial-for-NTDS-goodness-(VSSADMIN,-WMIS,-NTDS-dit,-SYSTEM)/",2019/01/16,,Activity Related to NTDS.dit Domain Hash Retrieval
b932b60f-fdda-4d53-8eda-a170c1d97bbd,https://securingtomorrow.mcafee.com/mcafee-labs/new-teslacrypt-ransomware-arrives-via-spam/,2019/01/16,,Activity Related to NTDS.dit Domain Hash Retrieval
b932b60f-fdda-4d53-8eda-a170c1d97bbd,https://dfironthemountain.wordpress.com/2018/12/06/locked-file-access-using-esentutl-exe/,2019/01/16,,Activity Related to NTDS.dit Domain Hash Retrieval
238527ad-3c2c-4e4f-a1f6-92fd63adb864,Antivirus Exploitation Framework Detection,https://www.nextron-systems.com/2018/09/08/antivirus-event-analysis-cheat-sheet-v1-4/,2018/09/09,2019/01/16
78cc2dd2-7d20-4d32-93ff-057084c38b93,Antivirus Password Dumper Detection,https://www.nextron-systems.com/2018/09/08/antivirus-event-analysis-cheat-sheet-v1-4/,2018/09/09,2019/10/04
c9a88268-0047-4824-ba6e-4d81ce0b907c,Antivirus Relevant File Paths Alerts,https://www.nextron-systems.com/2018/09/08/antivirus-event-analysis-cheat-sheet-v1-4/,2018/09/09,2019/10/04
fdf135a2-9241-4f96-a114-bb404948f736,Antivirus Web Shell Detection,https://www.nextron-systems.com/2018/09/08/antivirus-event-analysis-cheat-sheet-v1-4/,2018/09/09,2019/10/04
0acaad27-9f02-4136-a243-c357202edd74,https://research.checkpoint.com/ryuk-ransomware-targeted-campaign-break/,2019/08/06,,Ryuk Ransomware
21f17060-b282-4249-ade0-589ea3591558,https://blog.yoroi.company/research/ursnif-long-live-the-steganography/,2019/02/13,,Ursnif
21f17060-b282-4249-ade0-589ea3591558,https://blog.trendmicro.com/trendlabs-security-intelligence/phishing-campaign-uses-hijacked-emails-to-deliver-ursnif-by-replying-to-ongoing-threads/,2019/02/13,,Ursnif
e9c8808f-4cfb-4ba9-97d4-e5f3beaa244d,https://www.bleepingcomputer.com/news/security/gootkit-malware-bypasses-windows-defender-by-setting-path-exclusions/,2019/10/26,,Windows Defender Exclusion Set
b20f6158-9438-41be-83da-a5a16ac90c2b,,2017/03/17,,Rare Scheduled Task Creations
